name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.degrees\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Allow read access to authenticated users"",""Degrees are publicly readable"",""Public read access"",degrees_read_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""degrees"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_degrees_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.education_books_catalogue\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Admins can manage education books"",""Users can read education books"",education_books_catalogue_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""education_books_catalogue"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_education_books_catalogue_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.finance_books_catalogue\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Admins can manage finance books"",""Users can read finance books"",finance_books_catalogue_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""finance_books_catalogue"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_finance_books_catalogue_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.healthcare_books_catalogue\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Admins can manage healthcare books"",""Users can read healthcare books"",healthcare_books_catalogue_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""healthcare_books_catalogue"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_healthcare_books_catalogue_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.industries\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Allow read access to authenticated users"",""Allow read access to industries"",""Industries are publicly readable"",industries_read_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""industries"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_industries_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_comment_likes\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Users can manage own insight comment likes"",insight_comment_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_comment_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_comment_likes_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_comment_likes\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Users can manage own insight comment likes"",insight_comment_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_comment_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_comment_likes_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_comment_likes\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Insight comment likes are publicly readable"",""Users can manage own insight comment likes"",insight_comment_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_comment_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_comment_likes_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_comment_likes\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Users can manage own insight comment likes"",insight_comment_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_comment_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_comment_likes_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_comments\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Users can delete own insight comments"",insight_comments_delete_own_or_insight_author,insight_comments_delete_policy,insight_comments_owner_all,insight_comments_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_comments"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_comments_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_comments\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{insight_comments_insert_own,insight_comments_owner_all,insight_comments_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_comments"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_comments_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_comments\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Insight comments are publicly readable"",insight_comments_owner_all,insight_comments_policy,insight_comments_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_comments"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_comments_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_comments\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Users can update own insight comments"",insight_comments_owner_all,insight_comments_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_comments"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_comments_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_likes\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{insight_likes_delete_own,insight_likes_owner_all,insight_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_likes_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_likes\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{insight_likes_insert_own,insight_likes_owner_all,insight_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_likes_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_likes\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{insight_likes_owner_all,insight_likes_policy,insight_likes_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_likes_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_likes\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{insight_likes_owner_all,insight_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_likes_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_saves\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{insight_saves_delete_own,insight_saves_owner_all,insight_saves_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_saves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_saves_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_saves\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{insight_saves_insert_own,insight_saves_owner_all,insight_saves_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_saves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_saves_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_saves\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{insight_saves_owner_all,insight_saves_policy,insight_saves_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_saves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_saves_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_saves\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{insight_saves_owner_all,insight_saves_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_saves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_saves_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.insight_views\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Insight views are publicly readable"",insight_views_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""insight_views"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_insight_views_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.learning_sessions\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Allow full access to own sessions"",""Users can manage their own learning sessions"",learning_sessions_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""learning_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_learning_sessions_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.learning_sessions\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Allow full access to own sessions"",""Users can manage their own learning sessions"",learning_sessions_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""learning_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_learning_sessions_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.learning_sessions\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Allow full access to own sessions"",""Users can manage their own learning sessions"",""Users can view their own learning sessions"",learning_sessions_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""learning_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_learning_sessions_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.learning_sessions\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Allow full access to own sessions"",""Users can manage their own learning sessions"",learning_sessions_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""learning_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_learning_sessions_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_comment_likes\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Users can manage own paper comment likes"",paper_comment_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_comment_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_comment_likes_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_comment_likes\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Users can manage own paper comment likes"",paper_comment_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_comment_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_comment_likes_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_comment_likes\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Paper comment likes are publicly readable"",""Users can manage own paper comment likes"",paper_comment_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_comment_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_comment_likes_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_comment_likes\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Users can manage own paper comment likes"",paper_comment_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_comment_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_comment_likes_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_comments\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Users can delete own paper comments"",""Users can delete their own paper comments"",paper_comments_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_comments"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_comments_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_comments\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Users can insert their own paper comments"",paper_comments_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_comments"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_comments_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_comments\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Paper comments are viewable by everyone"",paper_comments_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_comments"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_comments_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_comments\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Users can update own paper comments"",paper_comments_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_comments"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_comments_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_likes\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Users can delete their own paper likes"",paper_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_likes_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_likes\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Users can insert their own paper likes"",paper_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_likes_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_likes\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Users can view their own paper likes"",paper_likes_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_likes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_likes_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_saves\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Allow full access to own saves"",""Users can delete their own paper saves"",paper_saves_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_saves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_saves_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_saves\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Allow full access to own saves"",""Users can insert their own paper saves"",paper_saves_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_saves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_saves_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_saves\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Allow full access to own saves"",""Users can view their own paper saves"",paper_saves_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_saves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_saves_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_saves\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Allow full access to own saves"",paper_saves_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_saves"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_saves_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_views\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Users can insert their own paper views"",paper_views_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_views"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_views_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.paper_views\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Users can view their own paper views"",paper_views_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""paper_views"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_paper_views_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.papers\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Papers are publicly readable"",""Papers are viewable by everyone"",papers_read_policy}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""papers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_papers_authenticated_SELECT
